"Check","Severity","Excluded","Type","Description","Details"
"Violations","warning","False","silk_overlap","Silkscreen clearance","@(159.25 mm, 161.0 mm): PCB text 'Rev: 0.0.0-pre-7543080 Git:0037197' on F.Silkscreen;@(130.07 mm, 160.62 mm): Segment of C3 on F.Silkscreen"
"Violations","warning","False","silk_overlap","Silkscreen clearance","@(159.25 mm, 161.0 mm): PCB text 'Rev: 0.0.0-pre-7543080 Git:0037197' on F.Silkscreen;@(131.28 mm, 160.44 mm): Rectangle of U4 on F.Silkscreen"
"Violations","warning","False","silk_overlap","Silkscreen clearance","@(130.34 mm, 155.3 mm): Reference field of U4;@(130.07 mm, 155.38 mm): Segment of C3 on F.Silkscreen"
"Violations","warning","False","silk_overlap","Silkscreen clearance","@(130.34 mm, 155.3 mm): Reference field of U4;@(127.33 mm, 155.38 mm): Segment of C3 on F.Silkscreen"
"Violations","warning","False","silk_overlap","Silkscreen clearance","@(80.33 mm, 137.77 mm): Segment of R1 on F.Silkscreen;@(83.69 mm, 138.13 mm): Reference field of R2"
"Violations","warning","False","silk_overlap","Silkscreen clearance","@(80.42 mm, 141.87 mm): Segment of R2 on F.Silkscreen;@(83.59 mm, 142.33 mm): Reference field of R3"
"Violations","warning","False","silk_overlap","Silkscreen clearance","@(97.45 mm, 154.99 mm): Reference field of U2;@(97.17 mm, 153.13 mm): Segment of C1 on F.Silkscreen"
"Violations","warning","False","silk_over_copper","Silkscreen clipped by solder mask","@(65.94 mm, 154.9 mm): Reference field of U3;@(65.0 mm, 154.2 mm): PTH pad 2 [GND] of C2"
"Violations","warning","False","silk_over_copper","Silkscreen clipped by solder mask","@(89.0 mm, 159.5 mm): PCB text 'CC BY-SA
https://creativecommons.org' on B.Silkscreen;@(88.59 mm, 158.71 mm): PTH pad 9 [/A0] of U3"
"Violations","warning","False","silk_over_copper","Silkscreen clipped by solder mask","@(89.0 mm, 159.5 mm): PCB text 'CC BY-SA
https://creativecommons.org' on B.Silkscreen;@(86.05 mm, 158.71 mm): PTH pad 8 [/A1] of U3"
"Violations","warning","False","silk_over_copper","Silkscreen clipped by solder mask","@(89.0 mm, 159.5 mm): PCB text 'CC BY-SA
https://creativecommons.org' on B.Silkscreen;@(83.51 mm, 158.71 mm): PTH pad 7 [/A2] of U3"
"Violations","warning","False","silk_over_copper","Silkscreen clipped by solder mask","@(89.0 mm, 159.5 mm): PCB text 'CC BY-SA
https://creativecommons.org' on B.Silkscreen;@(80.97 mm, 158.71 mm): PTH pad 6 [/A3] of U3"
"Violations","warning","False","silk_over_copper","Silkscreen clipped by solder mask","@(92.410622 mm, 157.400593 mm): Polygon of G5 on B.Silkscreen;@(91.13 mm, 158.71 mm): PTH pad 10 [GND] of U3"
"Violations","warning","False","silk_over_copper","Silkscreen clipped by solder mask","@(99.1 mm, 158.2 mm): Rectangle of G4 on B.Silkscreen;@(99.78 mm, 158.8 mm): PTH pad 1 [+3.3V] of U2"
"Violations","warning","False","silk_over_copper","Silkscreen clipped by solder mask","@(99.3 mm, 159.2 mm): Rectangle of G4 on B.Silkscreen;@(99.78 mm, 158.8 mm): PTH pad 1 [+3.3V] of U2"
"Violations","warning","False","silk_over_copper","Silkscreen clipped by solder mask","@(98.49936 mm, 159.0 mm): Circle of G4 on B.Silkscreen;@(95.8 mm, 157.0 mm): PTH pad 1 [+3.3V] of C1"
"Violations","warning","False","silk_over_copper","Silkscreen clipped by solder mask","@(104.5 mm, 159.0 mm): Circle of G3 on B.Silkscreen;@(102.32 mm, 158.8 mm): PTH pad 2 [/CLK] of U2"
"Violations","warning","False","silk_over_copper","Silkscreen clipped by solder mask","@(104.5 mm, 159.0 mm): Circle of G3 on B.Silkscreen;@(107.4 mm, 158.8 mm): PTH pad 4 [/~{RESET}] of U2"
"Violations","warning","False","silk_over_copper","Silkscreen clipped by solder mask","@(105.383804 mm, 157.954264 mm): Polygon of G3 on B.Silkscreen;@(104.86 mm, 158.8 mm): PTH pad 3 [/~{INT_LV}] of U2"
"Violations","warning","False","silk_over_copper","Silkscreen clipped by solder mask","@(103.424445 mm, 157.954264 mm): Polygon of G3 on B.Silkscreen;@(102.32 mm, 158.8 mm): PTH pad 2 [/CLK] of U2"
"Violations","warning","False","silk_over_copper","Silkscreen clipped by solder mask","@(103.424445 mm, 157.954264 mm): Polygon of G3 on B.Silkscreen;@(104.86 mm, 158.8 mm): PTH pad 3 [/~{INT_LV}] of U2"
"Violations","warning","False","silk_over_copper","Silkscreen clipped by solder mask","@(159.25 mm, 161.0 mm): PCB text 'https://maidavale.org/projects/rcbus-template/' on B.Silkscreen;@(128.7 mm, 159.25 mm): PTH pad 1 [+3.3V] of C3"
"Violations","warning","False","text_thickness","Text thickness out of range (TrueType font characters with insufficient stroke weight)","@(89.0 mm, 159.5 mm): PCB text 'CC BY-SA
https://creativecommons.org' on B.Silkscreen"
"Violations","warning","False","text_thickness","Text thickness out of range (TrueType font characters with insufficient stroke weight)","@(159.25 mm, 161.0 mm): PCB text 'https://maidavale.org/projects/rcbus-template/' on B.Silkscreen"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(70.81 mm, 158.71 mm): PTH pad 2 [/A7] of U3;@(81.82 mm, 163.5 mm): PTH pad 9 [/A7] of P1"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(73.35 mm, 158.71 mm): PTH pad 3 [/A6] of U3;@(84.36 mm, 163.5 mm): PTH pad 10 [/A6] of P1"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(75.89 mm, 158.71 mm): PTH pad 4 [/A5] of U3;@(86.9 mm, 163.5 mm): PTH pad 11 [/A5] of P1"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(78.43 mm, 158.71 mm): PTH pad 5 [/A4] of U3;@(89.44 mm, 163.5 mm): PTH pad 12 [/A4] of P1"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(80.97 mm, 158.71 mm): PTH pad 6 [/A3] of U3;@(91.98 mm, 163.5 mm): PTH pad 13 [/A3] of P1"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(83.51 mm, 158.71 mm): PTH pad 7 [/A2] of U3;@(94.52 mm, 163.5 mm): PTH pad 14 [/A2] of P1"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(86.05 mm, 158.71 mm): PTH pad 8 [/A1] of U3;@(97.06 mm, 163.5 mm): PTH pad 15 [/A1] of P1"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(88.59 mm, 158.71 mm): PTH pad 9 [/A0] of U3;@(99.6 mm, 163.5 mm): PTH pad 16 [/A0] of P1"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(75.2 mm, 121.8 mm): PTH pad 1 [+5V] of J2;@(104.68 mm, 163.5 mm): PTH pad 18 [+5V] of P1"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(107.4 mm, 158.8 mm): PTH pad 4 [/~{RESET}] of U2;@(109.76 mm, 163.5 mm): PTH pad 20 [/~{RESET}] of P1"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(102.32 mm, 158.8 mm): PTH pad 2 [/CLK] of U2;@(112.3 mm, 163.5 mm): PTH pad 21 [/CLK] of P1"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(114.82 mm, 140.9 mm): PTH pad 2 [Net-(D1-A)] of D1;@(114.84 mm, 163.5 mm): PTH pad 22 [Net-(D1-A)] of P1"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(112.48 mm, 158.8 mm): PTH pad 6 [/~{WR}] of U2;@(119.92 mm, 163.5 mm): PTH pad 24 [/~{WR}] of P1"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(115.02 mm, 158.8 mm): PTH pad 7 [/~{RD}] of U2;@(122.46 mm, 163.5 mm): PTH pad 25 [/~{RD}] of P1"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(122.46 mm, 163.5 mm): PTH pad 25 [/~{RD}] of P1;@(132.67 mm, 159.11 mm): PTH pad 1 [/~{RD}] of U4"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(109.94 mm, 158.8 mm): PTH pad 5 [/~{IORQ}] of U2;@(125.0 mm, 163.5 mm): PTH pad 26 [/~{IORQ}] of P1"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(127.54 mm, 163.5 mm): PTH pad 27 [/D0] of P1;@(135.21 mm, 159.11 mm): PTH pad 2 [/D0] of U4"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(130.08 mm, 163.5 mm): PTH pad 28 [/D1] of P1;@(137.75 mm, 159.11 mm): PTH pad 3 [/D1] of U4"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(132.62 mm, 163.5 mm): PTH pad 29 [/D2] of P1;@(140.29 mm, 159.11 mm): PTH pad 4 [/D2] of U4"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(135.16 mm, 163.5 mm): PTH pad 30 [/D3] of P1;@(142.83 mm, 159.11 mm): PTH pad 5 [/D3] of U4"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(137.7 mm, 163.5 mm): PTH pad 31 [/D4] of P1;@(145.37 mm, 159.11 mm): PTH pad 6 [/D4] of U4"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(140.24 mm, 163.5 mm): PTH pad 32 [/D5] of P1;@(147.91 mm, 159.11 mm): PTH pad 7 [/D5] of U4"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(142.78 mm, 163.5 mm): PTH pad 33 [/D6] of P1;@(150.45 mm, 159.11 mm): PTH pad 8 [/D6] of U4"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(145.32 mm, 163.5 mm): PTH pad 34 [/D7] of P1;@(152.99 mm, 159.11 mm): PTH pad 9 [/D7] of U4"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(145.36 mm, 146.5 mm): PTH pad 22 [/D7_LV] of U1;@(155.53 mm, 151.49 mm): PTH pad 11 [/D7_LV] of U4"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(142.82 mm, 146.5 mm): PTH pad 21 [/D6_LV] of U1;@(152.99 mm, 151.49 mm): PTH pad 12 [/D6_LV] of U4"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(140.28 mm, 146.5 mm): PTH pad 20 [/D5_LV] of U1;@(150.45 mm, 151.49 mm): PTH pad 13 [/D5_LV] of U4"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(137.74 mm, 146.5 mm): PTH pad 19 [/D4_LV] of U1;@(147.91 mm, 151.49 mm): PTH pad 14 [/D4_LV] of U4"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(135.2 mm, 146.5 mm): PTH pad 18 [/D3_LV] of U1;@(145.37 mm, 151.49 mm): PTH pad 15 [/D3_LV] of U4"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(132.66 mm, 146.5 mm): PTH pad 17 [/D2_LV] of U1;@(142.83 mm, 151.49 mm): PTH pad 16 [/D2_LV] of U4"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(130.12 mm, 146.5 mm): PTH pad 16 [/D1_LV] of U1;@(140.29 mm, 151.49 mm): PTH pad 17 [/D1_LV] of U4"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(127.58 mm, 146.5 mm): PTH pad 15 [/D0_LV] of U1;@(137.75 mm, 151.49 mm): PTH pad 18 [/D0_LV] of U4"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(87.4 mm, 144.7 mm): PTH pad 2 [/OE] of R3;@(135.21 mm, 151.49 mm): PTH pad 19 [/OE] of U4"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(65.0 mm, 156.7 mm): PTH pad 1 [+3.3V] of C2;@(68.27 mm, 158.71 mm): PTH pad 1 [+3.3V] of U3"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(68.27 mm, 151.09 mm): PTH pad 20 [+3.3V] of U3;@(65.0 mm, 156.7 mm): PTH pad 1 [+3.3V] of C2"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(79.78 mm, 144.7 mm): PTH pad 1 [+3.3V] of R3;@(79.88 mm, 140.5 mm): PTH pad 1 [+3.3V] of R2"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(79.78 mm, 144.7 mm): PTH pad 1 [+3.3V] of R3;@(68.27 mm, 151.09 mm): PTH pad 20 [+3.3V] of U3"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(79.78 mm, 144.7 mm): PTH pad 1 [+3.3V] of R3;@(95.8 mm, 157.0 mm): PTH pad 1 [+3.3V] of C1"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(79.88 mm, 140.5 mm): PTH pad 1 [+3.3V] of R2;@(79.79 mm, 136.4 mm): PTH pad 1 [+3.3V] of R1"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(91.12 mm, 117.06 mm): PTH pad 2 [+3.3V] of J1;@(79.79 mm, 136.4 mm): PTH pad 1 [+3.3V] of R1"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(95.8 mm, 157.0 mm): PTH pad 1 [+3.3V] of C1;@(99.78 mm, 158.8 mm): PTH pad 1 [+3.3V] of U2"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(99.78 mm, 151.18 mm): PTH pad 20 [+3.3V] of U2;@(95.8 mm, 157.0 mm): PTH pad 1 [+3.3V] of C1"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(99.78 mm, 158.8 mm): PTH pad 1 [+3.3V] of U2;@(128.7 mm, 159.25 mm): PTH pad 1 [+3.3V] of C3"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(132.67 mm, 151.49 mm): PTH pad 20 [+3.3V] of U4;@(128.7 mm, 159.25 mm): PTH pad 1 [+3.3V] of C3"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(132.67 mm, 151.49 mm): PTH pad 20 [+3.3V] of U4;@(150.44 mm, 123.6831 mm): PTH pad 25 [+3.3V] of U1"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(107.2 mm, 140.9 mm): PTH pad 1 [/~{INT}] of D1;@(107.4 mm, 151.18 mm): PTH pad 17 [/~{INT}] of U2"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(75.2 mm, 124.34 mm): PTH pad 3 [/ADDR_OE] of J2;@(87.5 mm, 140.5 mm): PTH pad 2 [/ADDR_OE] of R2"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(87.5 mm, 140.5 mm): PTH pad 2 [/ADDR_OE] of R2;@(102.32 mm, 151.18 mm): PTH pad 19 [/ADDR_OE] of U2"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(70.81 mm, 151.09 mm): PTH pad 19 [/DATA_OE] of U3;@(87.41 mm, 136.4 mm): PTH pad 2 [/DATA_OE] of R1"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(87.41 mm, 136.4 mm): PTH pad 2 [/DATA_OE] of R1;@(75.2 mm, 126.88 mm): PTH pad 5 [/DATA_OE] of J2"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(91.13 mm, 151.09 mm): PTH pad 11 [/A0_LV] of U3;@(109.8 mm, 146.5 mm): PTH pad 8 [/A0_LV] of U1"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(88.59 mm, 151.09 mm): PTH pad 12 [/A1_LV] of U3;@(107.26 mm, 146.5 mm): PTH pad 7 [/A1_LV] of U1"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(86.05 mm, 151.09 mm): PTH pad 13 [/A2_LV] of U3;@(104.72 mm, 146.5 mm): PTH pad 6 [/A2_LV] of U1"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(83.51 mm, 151.09 mm): PTH pad 14 [/A3_LV] of U3;@(102.18 mm, 146.5 mm): PTH pad 5 [/A3_LV] of U1"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(80.97 mm, 151.09 mm): PTH pad 15 [/A4_LV] of U3;@(99.64 mm, 146.5 mm): PTH pad 4 [/A4_LV] of U1"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(78.43 mm, 151.09 mm): PTH pad 16 [/A5_LV] of U3;@(97.1 mm, 146.5 mm): PTH pad 3 [/A5_LV] of U1"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(75.89 mm, 151.09 mm): PTH pad 17 [/A6_LV] of U3;@(94.56 mm, 146.5 mm): PTH pad 2 [/A6_LV] of U1"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(73.35 mm, 151.09 mm): PTH pad 18 [/A7_LV] of U3;@(92.02 mm, 146.5 mm): PTH pad 1 [/A7_LV] of U1"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(93.66 mm, 119.6 mm): PTH pad 3 [/IO_1] of J1;@(94.56 mm, 123.6831 mm): PTH pad 47 [/IO_1] of U1"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(93.66 mm, 117.06 mm): PTH pad 4 [/IO_6] of J1;@(107.26 mm, 123.6831 mm): PTH pad 42 [/IO_6] of U1"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(96.2 mm, 119.6 mm): PTH pad 5 [/IO_2] of J1;@(97.1 mm, 123.6831 mm): PTH pad 46 [/IO_2] of U1"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(96.2 mm, 117.06 mm): PTH pad 6 [/IO_7] of J1;@(109.8 mm, 123.6831 mm): PTH pad 41 [/IO_7] of U1"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(98.74 mm, 119.6 mm): PTH pad 7 [/IO_3] of J1;@(99.64 mm, 123.6831 mm): PTH pad 45 [/IO_3] of U1"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(98.74 mm, 117.06 mm): PTH pad 8 [/IO_8] of J1;@(112.34 mm, 123.6831 mm): PTH pad 40 [/IO_8] of U1"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(101.28 mm, 119.6 mm): PTH pad 9 [/IO_4] of J1;@(102.18 mm, 123.6831 mm): PTH pad 44 [/IO_4] of U1"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(101.28 mm, 117.06 mm): PTH pad 10 [/IO_9] of J1;@(114.88 mm, 123.6831 mm): PTH pad 39 [/IO_9] of U1"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(103.82 mm, 119.6 mm): PTH pad 11 [/IO_5] of J1;@(104.72 mm, 123.6831 mm): PTH pad 43 [/IO_5] of U1"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(103.82 mm, 117.06 mm): PTH pad 12 [/IO_10] of J1;@(117.42 mm, 123.6831 mm): PTH pad 38 [/IO_10] of U1"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(104.86 mm, 151.18 mm): PTH pad 18 [/CLK_LV] of U2;@(106.36 mm, 119.6 mm): PTH pad 13 [/CLK_LV] of J1"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(106.36 mm, 117.06 mm): PTH pad 14 [/IO_11] of J1;@(114.88 mm, 146.5 mm): PTH pad 10 [/IO_11] of U1"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(77.74 mm, 121.8 mm): PTH pad 2 [/FPGA_VCC] of J2;@(135.2 mm, 123.6831 mm): PTH pad 31 [/FPGA_VCC] of U1"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(135.2 mm, 123.6831 mm): PTH pad 31 [/FPGA_VCC] of U1;@(149.9 mm, 119.4 mm): PTH pad 1 [/FPGA_VCC] of C4"
"Unconnected items","error","False","unconnected_items","Missing connection between items","@(77.74 mm, 126.88 mm): PTH pad 6 [/DATA_OE_FPGA] of J2;@(92.02 mm, 123.6831 mm): PTH pad 48 [/DATA_OE_FPGA] of U1"
